QuesId,SectionId,ContextId,Question,Answer,Reference
717,Book01_133,530,Question: How did Drona plan to retrieve the ball using the blades of grass?,"Answer: Drona intended to pierce the ball with one blade of grass and then pierce that blade with another, forming a chain to bring up the ball.","Reference: ""I will, with one of these blades, pierce the ball, and then pierce that blade with another, and that another with a third, and thus shall I, by a chain, bring up the ball."""
718,Book01_134,538,Question: How did Arjuna prove his excellence in archery to his preceptor?,"Answer: Arjuna filled his narrow-mouthed vessel with water using the Varuna weapon and arrived at the same time as Drona's son, demonstrating his skill and excellence in archery.","Reference: ""Jishnu (Arjuna) came to know of this, and thereupon filling his narrow-mouthed vessel with water by means of the Varuna weapon he used to come unto his preceptor at the same time with his preceptor's son."""
719,Book01_134,538,Question: What secret instruction did Drona give to the cook regarding Arjuna?,Answer: Drona instructed the cook not to give Arjuna his food in the dark and not to reveal this instruction to Arjuna.,"Reference: ""Drona, beholding his pupil's devotion to arms, summoned the cook, and told him in secret, 'Never give Arjuna his food in the dark, nor tell him that I have told thee this.'"""
720,Book01_134,538,Question: What did Arjuna do when the lamp went out during his meal?,"Answer: Arjuna continued eating in the dark, his hand going to his mouth from habit, showing his focus and determination.","Reference: ""But Arjuna, endued with energy, continued eating in the dark, his hand, from habit, going to his mouth."""
721,Book01_134,538,Question: How did Drona react when he heard the sound of Arjuna's bowstring in the night?,"Answer: Drona approached Arjuna and expressed his confidence in his abilities, declaring that he would make Arjuna the greatest archer in the world.","Reference: ""'Truly do I tell thee that I shall do that unto thee by which there shall not be an archer equal to thee in this world.'"""
722,Book01_134,541,Question: What did the Pandavas tell Drona upon their return to the city?,Answer: The Pandavas informed Drona about the remarkable feat of archery they witnessed in the woods.,"Reference: ""The Pandavas then, having made themselves acquainted with everything connected with him, returned (to the city), and going unto Drona, told him of that wonderful feat of archery which they had witnessed in the woods."""
723,Book01_134,541,Question: What did Arjuna ask Drona in private regarding Ekalavya?,"Answer: Arjuna questioned why there was a pupil, Ekalavya, who seemed superior to him despite Drona's assurance that no pupil of his would be equal to Arjuna.","Reference: ""Arjuna, in particular, thinking all the while, O king, Ekalavya, saw Drona in private and relying upon his preceptor's affection for him, said, 'Thou hadst lovingly told me, clasping me, to thy bosom, that no pupil of thine should be equal to me. Why then is there a pupil of thine, the mighty son of the Nishada king, superior to me?"""
724,Book01_134,541,Question: How did Ekalavya respond when Drona asked for his fees as a guru?,Answer: Ekalavya expressed his willingness to give anything requested by Drona as his guru.,"Reference: ""On hearing these words, Ekalavya was very much gratified, and said in reply, 'O illustrious preceptor, what shall I give? Command me; for there is nothing, O foremost of all persons conversant with the Vedas, that I may not give unto my preceptor.'"""
725,Book01_134,541,Question: What did Drona ask Ekalavya to give as his fees?,Answer: Drona asked Ekalavya to offer the thumb of his right hand.,"Reference: ""Drona answered, 'O Ekalavya, if thou art really intent on making me a gift, I should like then to have the thumb of thy right hand.'"""
726,Book01_135,546,Question: Who rescued Drona when he was attacked by the alligator?,"Answer: Arjuna, also known as Vibhatsu, rescued Drona from the alligator.","Reference: ""Beholding Arjuna's readiness, Drona considered him to be the foremost of all his pupils, and became highly pleased."""
727,Book01_135,546,Question: What was the name of the weapon that Drona gave to Arjuna?,Answer: Drona gave Arjuna the weapon called Brahmasira.,"Reference: ""Accept, O thou of mighty arms, this very superior and irresistible weapon called Brahmasira with the methods of hurling and recalling it."""
728,Book01_135,546,Question: What advice did Drona give to Arjuna regarding the use of the Brahmasira weapon?,"Answer: Drona advised Arjuna never to use the Brahmasira weapon against any human foe, as it had the potential to burn the whole universe. However, he could use it against non-human adversaries.","Reference: ""Thou must not, however, ever use it against any human foe, for if hurled at any foe endued with inferior energy, it might burn the whole universe... If ever, O hero, any foe, not human, contendeth against thee thou mayst then employ it against him for compassing his death in battle."""
729,Book01_135,546,Question: How did Arjuna respond when Drona gave him the Brahmasira weapon?,"Answer: Arjuna received the weapon with joined hands, pledging to follow Drona's instructions.","Reference: ""Pledging himself to do what he was bid, Vibhatsu then, with joined hands, received that great weapon."""
730,Book01_136,551,Question: How did Drona and his son enter the lists for the competition?,"Answer: Drona and his son entered the lists dressed in white attire, with white sacred thread, locks, beard, garlands, and sandal-paste.","Reference: ""At last, Drona accompanied by his son, dressed in white (attire), with a white sacred thread, white locks, white beard, white garlands, and white sandal-paste rubbed over his body, entered the lists."""
731,Book01_136,551,Question: What impressed the spectators while the princes were displaying their skill with bows and arrows?,Answer: The spectators were filled with amazement and thought they were beholding the city of the Gandharvas.,"Reference: ""And seeing the prowess of the princes armed with bows and arrows, the spectators thought that they were beholding the city of the Gandharvas, became filled with amazement."""
732,Book01_136,551,Question: How did Vrikodara and Suyodhana enter the arena for their mace fight?,"Answer: Vrikodara (Bhima) and Suyodhana (Duryodhana) entered the arena with maces in their hands, like two single-peaked mountains.","Reference: ""Then Vrikodara and Suyodhana, internally delighted (at the prospect of fight), entered the arena, mace in hand, like two single-peaked mountains."""
733,Book01_136,551,"Question: How did the mighty heroes, Bhima and Duryodhana, move within the arena?","Answer: They faultlessly careered right and left, circling the lists, like two infuriated elephants.","Reference: ""And like two infuriated elephants, those mighty heroes faultlessly (in consonance with the dictates of the science of arm) careered right and left, circling the lists."""
734,Book01_136,551,Question: Who was informed about the feats of the princes during the competition?,"Answer: Vidura described all the feats of the princes to Dhritarashtra, Kunti (the mother of the Pandavas), and Gandhari.","Reference: ""And Vidura described to Dhritarashtra and the mother of the Pandavas (Kunti) and Gandhari, all the feats of the princes."""
735,Book01_138,557,Question: How was Karna described in terms of his physical appearance and prowess?,"Answer: Karna was described as tall, handsome, and possessed of countless accomplishments. He resembled the Sun in splendor, the Moon in loveliness, and had the energy of fire. He was born of Pritha (Kunti) in her maidenhood and was capable of slaying a lion.","Reference: ""That far-famed destroyer of hostile hosts, the large-eyed Karna, was born of Pritha in her maidenhood. He was a portion of the hot-beamed Sun and his energy and prowess were like unto those of the lion, or the bull, or the leader of a herd of elephants. In splendour he resembled the Sun, in loveliness the Moon, and in energy the fire."""
