QuesId,SectionId,ContextId,Question,Answer,Reference
284,Book01_62,242,Question: Why didn't Draupadi burn the sons of Dhritarashtra with her wrathful eyes when she was wronged?,Answer: Janamejaya seeks an explanation for Draupadi's restraint despite being wronged and having the ability to punish the sons of Dhritarashtra.,"Reference: ""Why also did the chaste Krishna, the daughter of Drupada, wronged by those wretches and able to burn them, not burn the sons of Dhritarashtra with her wrathful eyes?"""
285,Book01_62,242,"Question: Why did the Pandavas, including Yudhishthira, follow the gambling addiction of Yudhishthira and endure affliction?","Answer: Janamejaya wants to know why the Pandavas, including Bhima, Arjuna, Nakula, and Sahadeva, followed Yudhishthira's gambling habit and endured affliction despite being wronged.","Reference: ""Why also did the two other sons of Pritha (Bhima and Arjuna) and the two sons of Madri (Nakula and Sahadeva), themselves injured by the wretched Kurus, follow Yudhishthira who was greatly addicted to the evil habit of gambling?"""
286,Book01_63,247,Question: What did the gods advise the king to do?,"Answer: The gods advised the king to protect virtue on earth attentively and rigidly, as it would in turn protect the universe.","Reference: ""The gods said, 'O lord of the earth, thou shouldst take care so that virtue may not sustain a diminution on earth! Protected by thee, virtue itself will in return protect the universe.' And Indra said, 'O king, protect virtue on earth attentively and rigidly."""
287,Book01_63,247,Question: What qualities and virtues are found in the king's dominion of Chedi?,"Answer: In the kingdom of Chedi, the cities and towns are devoted to virtue, the people are honest and contented, and they never lie even in jest. Sons do not divide their wealth with their fathers and are mindful of their parents' welfare. Cattle are well-fed and not overworked.","Reference: ""The cities and towns of this region are all devoted to virtue; the people are honest and contented; they never lie even in jest. Sons never divide their wealth with their fathers and are ever mindful of the welfare of their parents. Lean cattle are never yoked to the plough or the cart or engaged in carrying merchandise; on the other hand, they are well-fed and fattened."""
288,Book01_63,247,Question: What special gifts did Indra offer to the king?,Answer: Indra offered the king a crystal car capable of flying through mid-air like a celestial being. He also gave the king a triumphal garland of unfading lotuses that would protect him from being wounded in battle.,"Reference: ""I shall give thee a crystal car such as the celestials alone are capable of carrying the car through mid-air. ... I shall also give thee a triumphal garland of unfading lotuses, with which on, in battle, thou shall not be wounded by weapons."""
289,Book01_63,247,Question: What did Indra say about the king's dominion and its wealth?,"Answer: Indra praised the king's dominion, saying it is full of riches, gems, and precious stones, and contains abundant mineral wealth. He described it as a region with delightful surroundings, favorable climate, and abundant resources for enjoyment and fertility.","Reference: ""This thy dominion is full of riches, of gems and precious stones, and containeth, besides, much mineral wealth. The cities and towns of this region are all devoted to virtue; the people are honest and contented; they never lie even in jest."""
290,Book01_63,247,Question: What did Indra say about the king and their relationship?,"Answer: Indra expressed his friendship and affection for the king, considering him dear and stating that although Indra is from heaven and the king is from earth, they share a bond. Indra encouraged the king to dwell in the delightful region on earth and enjoy its blessings.","Reference: ""And though I am of Heaven, and thou art of earth, yet art thou my friend and dear to me. And, O king of men, dwell thou in that region on earth which is delightful, and aboundeth in animals, is sacred, full of wealth and corn, is well-protected like heaven, which is of agreeable climate, graced with every object of enjoyment, and blessed with fertility."""
291,Book01_63,250,Question: Why did the king go hunting in the woods?,"Answer: The Pitris of Vasu requested the king to slay deer for their Sraddha (funeral ceremony), and believing that the command of the Pitris should not be disobeyed, the king went hunting.","Reference: ""But that very day the Pitris of Vasu came unto that best of monarchs and foremost of wise men, and asked him to slay deer (for their Sraddha). And the king, thinking that the command of the Pitris should not be disobeyed, went a-hunting."""
292,Book01_63,250,Question: What did the king see when he was in the woods?,"Answer: The king saw a beautiful Asoka tree adorned with dense foliage and flowers, providing shade. The entire forest was filled with various trees like Asokas, Champakas, Punnagas, Karnikaras, and more, emitting fragrant flowers and sweet fruits.","Reference: ""Maddened by desire he was roaming hither and thither, when he saw a beautiful Asoka decked with dense foliage, its branches covered with flowers. And the king sat at his ease in the shade of that tree. And excited by the fragrance of the season and the charming odours of the flowers around..."""
293,Book01_63,250,Question: Why did the king approach the swift hawk?,"Answer: The king, being acquainted with the subtle truths of Dharma and Artha, approached the swift hawk and asked it to carry his semen (seed) to his wife Girika, as her season had arrived.","Reference: ""And beholding that a swift hawk was resting very near to him, the king, acquainted with the subtle truths of Dharma and Artha, went unto him and said, 'Amiable one, carry thou this seed (semen) for my wife Girika and give it unto her. Her season hath arrived.'"""
294,Book01_63,250,Question: Who was Girika and why was she on the king's mind?,"Answer: Girika was the wife of Vasu, and the king, possessed by desire, was roaming in the woods thinking of her because she possessed great beauty and was like another Sri (goddess of fortune).","Reference: ""...thinking of Girika alone who was gifted with great beauty and like unto another Sri herself."""
295,Book01_63,250,Question: What was the atmosphere in the woods during the king's hunt?,"Answer: The woods were delightful, resembling the gardens of the king of the Gandharvas. The trees were adorned with Asokas, Champakas, Punnagas, Karnikaras, and other beautiful and sacred trees, emitting fragrant flowers and sweet fruits. The forest echoed with the sweet notes of the kokila (cuckoo) and the buzzing of bees.","Reference: ""And the season being the spring, the woods within which the king was roaming, had become delightful like unto the gardens of the king of the Gandharvas himself. There were Asokas and Champakas and Chutas and Atimuktas in abundance... And the whole forest was maddened by the sweet notes of the kokila and echoed with the hum of maddened bees."""
296,Book01_63,253,Question: What did the ascetic create that enveloped the whole region in darkness?,Answer: The ascetic created a fog that enveloped the whole region in darkness.,"Reference: ""Thus addressed by her, the ascetic thereupon created a fog (which existed not before and) which enveloped the whole region in darkness."""
297,Book01_63,253,Question: Why was the maiden worried about accepting the embraces of the Rishi?,"Answer: The maiden was worried that accepting the embraces of the Rishi would sully her virginity, and she would not be able to bear life or return home.","Reference: ""O holy one, note that I am a maiden under the control of my father. O sinless one, by accepting your embraces my virginity will be sullied. O best of Brahmanas, my virginity being sullied, how shall I, O Rishi, be able to return home? Indeed, I shall not then be able to bear life."""
